CTRL_1	CTRL_2	CTRL_3	CTRL_4	R1881_1	R1881_2	R1881_3	R1881_4	Enza_1	Enza_2	Enza_3	Enza_4	C6_1	C6_2	C6_3	C6_4	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description
24.8190937042236	24.8336429595947	24.8857650756836	24.9270534515381	24.8950424194336	24.9715843200684	24.9405574798584	25.0232677459717	24.9583683013916	24.9846801757813	24.8093128204346	25.0731639862061	24.9179801940918	24.9715843200684	24.9539356231689	25.0232677459717	P21964	P21964	COMT_HUMAN	COMT	Catechol O-methyltransferase
22.318380355835	22.3321056365967	22.259256362915	22.052583694458	22.1855583190918	22.203592300415	22.3266315460205	22.1946029663086	22.1456928253174	22.2095527648926	22.3429946899414	22.2621269226074	22.3883743286133	22.3348369598389	22.2649917602539	22.1425800323486	P22033	P22033	MUTA_HUMAN	MMUT	Methylmalonyl-CoA mutase, mitochondrial
23.7695121765137	23.7181644439697	23.7181644439697	23.6540336608887	23.7285823822021	23.7389240264893	23.7389240264893	23.7389240264893	23.7076721191406	23.7491912841797	23.6757297515869	23.7593879699707	23.6757297515869	23.6757297515869	23.7593879699707	23.632007598877	P22059	P22059	OSBP1_HUMAN	OSBP	Oxysterol-binding protein 1
19.5839805603027	18.9526672363281	17.6753711700439	19.2638149261475	19.6879043579102	18.6826133728027	19.2355823516846	19.3401508331299	18.4940204620361	NaN	17.4460010528564	18.694803237915	19.3979434967041	18.0350131988525	19.4345149993896	17.8519077301025	P22059;Q969R2	P22059;Q969R2	OSBP1_HUMAN;OSBP2_HUMAN	OSBP;OSBP2	Oxysterol-binding protein 1
24.1014938354492	24.052583694458	24.1253395080566	24.0934562683105	24.2678527832031	24.2095527648926	24.2243499755859	24.3307399749756	24.310079574585	24.4105396270752	24.1794967651367	24.289119720459	24.187068939209	24.2389965057373	24.246265411377	24.1565341949463	P22061	P22061	PIMT_HUMAN	PCMT1	Protein-L-isoaspartate(D-aspartate) O-methyltransferase
25.9649925231934	25.9627876281738	26.0274925231934	26.37451171875	25.8312282562256	26.0359058380127	25.7155494689941	25.9955024719238	26.0731639862061	25.7745475769043	26.2298603057861	26.033805847168	26.0019588470459	25.9293117523193	25.9225234985352	25.9583683013916	P22087	P22087	FBRL_HUMAN	FBL	rRNA 2'-O-methyltransferase fibrillarin
21.7512359619141	21.6627521514893	22.259256362915	21.8537654876709	21.4824695587158	21.6928539276123	22.2621269226074	22.0156326293945	21.9950714111328	22.0053882598877	22.1014938354492	22.1046962738037	22.259256362915	21.9024219512939	22.0088119506836	22.0657901763916	P22090	P22090	RS4Y1_HUMAN	RPS4Y1	40S ribosomal protein S4, Y isoform 1
25.1832885742188	25.3341541290283	25.2169704437256	25.4425296783447	24.2020969390869	24.2169704437256	24.3578338623047	24.3031272888184	24.3307399749756	24.8142108917236	24.2389965057373	24.3778247833252	24.1642284393311	24.246265411377	24.3975429534912	24.2316913604736	P22090;P62701	P62701;P22090	RS4X_HUMAN;RS4Y1_HUMAN	RPS4X;RPS4Y1	40S ribosomal protein S4, Y isoform 1
27.3661975860596	27.508996963501	27.2444515228271	27.3910007476807	27.5826206207275	27.7129287719727	27.6931190490723	27.6662788391113	27.632007598877	27.6039943695068	27.5681934356689	27.5314807891846	26.8384590148926	27.5754241943359	26.2749767303467	27.8019332885742	P22090;P62701;Q8TD47	P62701;P22090;Q8TD47	RS4X_HUMAN;RS4Y1_HUMAN;RS4Y2_HUMAN	RPS4X;RPS4Y1;RPS4Y2	40S ribosomal protein S4, Y isoform 1
21.7553176879883	21.8461322784424	21.6496562957764	21.8801689147949	21.7875576019287	21.7347965240479	21.8346061706543	22.1174354553223	22.0392570495605	21.5684833526611	21.6928539276123	21.8764266967773	21.4626388549805	21.559175491333	21.6627521514893	21.5356407165527	P22090;Q8TD47	P22090;Q8TD47	RS4Y1_HUMAN;RS4Y2_HUMAN	RPS4Y1;RPS4Y2	40S ribosomal protein S4, Y isoform 1
24.6703357696533	24.7129287719727	24.7491912841797	24.8142108917236	24.7795658111572	24.7795658111572	24.8093128204346	24.9134216308594	24.8904113769531	24.8996601104736	24.7895488739014	24.8764266967773	24.7285823822021	24.8093128204346	24.9494895935059	25.0442695617676	P22102	P22102	PUR2_HUMAN	GART	Trifunctional purine biosynthetic protein adenosine-3
26.1851806640625	26.226188659668	26.2225093841553	26.2606925964355	26.2480754852295	26.2978916168213	26.3135433197021	26.3645286560059	26.329029083252	26.3083457946777	26.2316913604736	26.3358592987061	26.1813926696777	26.2588958740234	26.3778247833252	26.461389541626	P22234	P22234	PUR6_HUMAN	PAICS	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase
25.1054954528809	25.0934562683105	25.0974807739258	25.0062446594238	25.1680603027344	25.187068939209	25.1292762756348	25.0274925231934	25.0853748321533	25.1094856262207	25.1054954528809	24.9890193939209	25.1680603027344	25.1565341949463	25.1253395080566	24.9450302124023	P22307	P22307	SCP2_HUMAN	SCP2	Sterol carrier protein 2
26.0062446594238	25.9868507385254	26.0126533508301	25.892728805542	26.0274925231934	26.0546550750732	26.0041027069092	25.892728805542	26.0380001068115	25.9998092651367	25.8973522186279	25.8834362030029	26.0232677459717	26.0062446594238	26.0019588470459	25.9293117523193	P22314	P22314	UBA1_HUMAN	UBA1	Ubiquitin-like modifier-activating enzyme 1
26.1699733734131	26.3611850738525	26.5897808074951	26.6730346679688	26.7644577026367	27.1603870391846	27.0505104064941	26.6458148956299	26.1507377624512	26.7389240264893	26.632007598877	26.8263854980469	26.7259845733643	26.7129287719727	26.8504314422607	26.632007598877	P22392	P22392	NDKB_HUMAN	NME2	Nucleoside diphosphate kinase B
20.0558967590332	19.8840885162354	19.988151550293	19.9742126464844	18.9327373504639	19.2403030395508	19.8284816741943	20.0821285247803	18.9099311828613	19.5403671264648	19.6918125152588	20.0821285247803	19.5634860992432	19.497615814209	19.7617301940918	19.5947227478027	P22413	P22413	ENPP1_HUMAN	ENPP1	Ectonucleotide pyrophosphatase/phosphodiesterase family member 1
20.7139778137207	20.6540336608887	20.6364402770996	20.7553176879883	20.6364402770996	20.60964012146	20.6627521514893	20.1946029663086	20.2419090270996	20.4066543579102	20.5914936065674	20.6005954742432	20.6364402770996	20.7139778137207	20.5638370513916	20.4873847961426	P22415	P22415	USF1_HUMAN	USF1	Upstream stimulatory factor 1
18.6441383361816	18.3272800445557	18.9943733215332	18.9150848388672	20.0426006317139	NaN	18.0868873596191	19.3720836639404	NaN	20.1946029663086	19.988151550293	19.890682220459	20.2763977050781	NaN	NaN	20.4272632598877	P22415;Q15853	Q15853;P22415	USF1_HUMAN;USF2_HUMAN	USF1;USF2	Upstream stimulatory factor 1
19.0481548309326	19.3700294494629	18.0857887268066	18.9662895202637	NaN	19.3044185638428	NaN	19.3223571777344	NaN	NaN	19.6462345123291	16.0199699401855	NaN	17.1072483062744	19.3191299438477	NaN	P22466	P22466	GALA_HUMAN	GAL	Galanin peptides
21.4576377868652	21.0224227905273	21.2763977050781	21.6843166351318	21.3266315460205	21.4221382141113	21.1703548431396	21.7512359619141	20.9811992645264	21.2184505462646	21.5020313262939	21.7013397216797	21.5068817138672	21.3156185150146	21.8801689147949	21.7674922943115	P22492	P22492	H1T_HUMAN	H1-6	Histone H1t
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.0405139923096	NaN	NaN	NaN	NaN	NaN	NaN	P22528;P35321	P22528;P35321	SPR1A_HUMAN;SPR1B_HUMAN	SPRR1A;SPRR1B	Cornifin-B
23.199104309082	23.2199268341064	23.2961406707764	23.1363353729248	23.2448139190674	23.1190204620361	23.2491626739502	23.1703548431396	23.2820663452148	23.2961406707764	23.2534961700439	23.176456451416	23.2961406707764	23.2678527832031	23.310079574585	23.2477149963379	P22570	P22570	ADRO_HUMAN	FDXR	NADPH:adrenodoxin oxidoreductase, mitochondrial
28.6250553131104	28.4938106536865	28.4353942871094	28.7644577026367	28.7096462249756	28.5969047546387	28.4551296234131	28.6594886779785	28.6458148956299	28.5609245300293	28.6931190490723	28.6215667724609	28.5351943969727	28.5014247894287	28.3868961334229	28.4194087982178	P22626	P22626	ROA2_HUMAN	HNRNPA2B1	Heterogeneous nuclear ribonucleoproteins A2/B1
19.7818202972412	19.7046012878418	19.6267929077148	19.7224044799805	19.6511688232422	19.286491394043	19.5071640014648	19.2949542999268	19.7026500701904	19.5727767944336	19.6010704040527	19.6971225738525	19.7180767059326	19.5333824157715	19.1582450866699	19.8071041107178	P22670	P22670	RFX1_HUMAN	RFX1	MHC class II regulatory factor RFX1
18.2705955505371	17.6619319915771	18.58278465271	18.3374042510986	17.8107414245605	16.1535892486572	15.8226900100708	16.3359146118164	17.0475921630859	NaN	16.9680023193359	NaN	18.5760631561279	15.7267208099365	17.7867031097412	NaN	P22670;P48380	P22670;P48380;P48378	RFX1_HUMAN;RFX3_HUMAN	RFX1;RFX3	MHC class II regulatory factor RFX1
20.310079574585	20.1332015991211	20.8034114837646	20.1332015991211	20.4971656799316	19.7414493560791	20.60964012146	20.4374599456787	20.1946029663086	20.6364402770996	20.4066543579102	20.645263671875	20.4475841522217	20.4676208496094	20.2763977050781	20.5068817138672	P22681	P22681	CBL_HUMAN	CBL	E3 ubiquitin-protein ligase CBL
22.8894824981689	22.931568145752	22.7450923919678	22.9225234985352	22.7955074310303	22.8670291900635	22.8480453491211	22.8594646453857	22.7935237884521	22.7855644226074	22.8014392852783	22.8876247406006	22.7815685272217	22.8307437896729	22.8801689147949	22.8987369537354	P22694	P22694	KAPCB_HUMAN	PRKACB	cAMP-dependent protein kinase catalytic subunit beta
24.6208686828613	24.7389240264893	24.7337608337402	24.7233829498291	24.6540336608887	24.7023983001709	24.7233829498291	24.7181644439697	24.4551296234131	24.3910007476807	24.6864566802979	24.7440662384033	24.5696430206299	24.6703357696533	24.498384475708	24.5044574737549	P22695	P22695	QCR2_HUMAN	UQCRC2	Cytochrome b-c1 complex subunit 2, mitochondrial
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.6186294555664	21.5960521697998	NaN	NaN	NaN	NaN	NaN	NaN	P22735	P22735	TGM1_HUMAN	TGM1	Protein-glutamine gamma-glutamyltransferase K
23.8670291900635	23.8670291900635	23.8857650756836	23.8670291900635	23.904260635376	23.8093128204346	23.8950424194336	23.8288097381592	23.9134216308594	23.904260635376	23.8950424194336	23.9583683013916	24.0190315246582	23.8190937042236	23.904260635376	23.931568145752	P22830	P22830	HEMH_HUMAN	FECH	Ferrochelatase, mitochondrial
20.6627521514893	20.9387645721436	20.6540336608887	20.7634449005127	20.4873847961426	20.4576377868652	20.2763977050781	20.688591003418	20.1703548431396	20.4775371551514	20.645263671875	20.60964012146	19.7045135498047	20.0821285247803	20.1456928253174	20.5914936065674	P23025	P23025	XPA_HUMAN	XPA	DNA repair protein complementing XP-A cells
20.645263671875	20.1332015991211	20.6971035003662	20.4475841522217	18.9665393829346	20.0291786193848	20.0821285247803	20.310079574585	19.8618602752686	20.2302265167236	20.4272632598877	20.1946029663086	19.8427715301514	20.0690727233887	20.7634449005127	20.4374599456787	P23142	P23142	FBLN1_HUMAN	FBLN1	Fibulin-1
24.1642284393311	24.2961406707764	24.1718826293945	24.0772457122803	24.2534961700439	24.2606925964355	24.2749767303467	24.1332015991211	24.1253395080566	24.1410217285156	24.2389965057373	24.1794967651367	24.2606925964355	24.2389965057373	24.1718826293945	24.0934562683105	P23193	Q15560;P23193	TCEA1_HUMAN	TCEA1	Transcription elongation factor A protein 1
22.6186294555664	22.7097778320313	22.7223415374756	22.7409839630127	22.5800342559814	22.6141414642334	22.6627521514893	22.6430625915527	22.514123916626	22.645263671875	22.6540336608887	22.6714172363281	22.6907253265381	22.7835674285889	22.6843166351318	22.6141414642334	P23229	P23229	ITA6_HUMAN	ITGA6	Integrin alpha-6
26.6180686950684	26.6180686950684	26.5536212921143	26.7389240264893	26.632007598877	26.5492191314697	26.4551296234131	26.5359363555908	26.6039943695068	26.4361896514893	26.7389240264893	26.5521545410156	26.5314807891846	26.4753742218018	26.4784622192383	26.3926391601563	P23246	P23246	SFPQ_HUMAN	SFPQ	Splicing factor, proline- and glutamine-rich
27.5969047546387	27.7517471313477	26.6594886779785	27.8915710449219	27.783317565918	27.8142108917236	27.6458148956299	27.7324676513672	27.8563804626465	27.6039943695068	27.8740825653076	27.6864566802979	27.7453498840332	27.706356048584	27.6864566802979	27.7129287719727	P23246;Q15233	P23246;Q15233	NONO_HUMAN;SFPQ_HUMAN	NONO;SFPQ	Splicing factor, proline- and glutamine-rich
23.1900882720947	23.2820663452148	23.2331562042236	23.5165309906006	23.1206016540527	23.2140083312988	23.234619140625	23.4169960021973	23.0019588470459	23.0707111358643	23.1441383361816	23.4040565490723	23.176456451416	23.2404537200928	23.0258045196533	23.2065753936768	P23258	P23258;Q9NRH3	TBG1_HUMAN	TUBG1	Tubulin gamma-1 chain
28.7356986999512	28.7453498840332	28.7988471984863	28.5314807891846	28.8857650756836	28.8740825653076	28.7644577026367	28.5277576446533	28.9202537536621	28.8203125	28.7259845733643	28.5754241943359	28.8563804626465	28.8384590148926	28.7162036895752	28.489990234375	P23284	P23284	PPIB_HUMAN	PPIB	Peptidyl-prolyl cis-trans isomerase B
23.3238868713379	23.3375606536865	23.2678527832031	23.126916885376	23.3645286560059	23.310079574585	23.3375606536865	23.1672954559326	23.3645286560059	23.310079574585	23.2961406707764	23.1825294494629	23.3778247833252	23.2961406707764	23.3375606536865	23.2110404968262	P23368	P23368	MAOM_HUMAN	ME2	NAD-dependent malic enzyme, mitochondrial
20.7955074310303	20.8268718719482	20.6005954742432	19.8846340179443	20.7553176879883	20.4475841522217	20.4475841522217	20.4272632598877	20.2419090270996	20.7055644989014	20.7223415374756	20.582332611084	20.865140914917	20.8190937042236	20.4676208496094	20.6186294555664	P23378	P23378	GCSP_HUMAN	GLDC	Glycine dehydrogenase (decarboxylating), mitochondrial
24.6917896270752	24.6703357696533	24.6264495849609	24.4551296234131	24.8093128204346	24.8190937042236	24.6971035003662	24.5521545410156	24.7644577026367	24.7994651794434	24.6971035003662	24.5754241943359	24.8239593505859	24.7895488739014	24.7233829498291	24.5285034179688	P23381	P23381	SYWC_HUMAN	WARS1	Tryptophan--tRNA ligase, cytoplasmic
27.5314807891846	27.5897808074951	27.632007598877	27.6458148956299	27.6458148956299	27.706356048584	27.6864566802979	27.7259845733643	27.6730346679688	27.6864566802979	27.611047744751	27.6797618865967	27.5897808074951	27.6180686950684	27.632007598877	27.7324676513672	P23396	P23396	RS3_HUMAN	RPS3	40S ribosomal protein S3
24.2389965057373	24.6208686828613	24.2169704437256	24.1253395080566	24.3307399749756	24.1487998962402	24.2534961700439	24.2820663452148	24.4425296783447	24.3443508148193	23.9405574798584	24.4800052642822	24.310079574585	24.3910007476807	24.2749767303467	24.4800052642822	P23434	P23434	GCSH_HUMAN	GCSH	Glycine cleavage system H protein, mitochondrial
21.5020313262939	20.9811992645264	21.0821285247803	21.2125244140625	21.0950679779053	20.8876247406006	20.9742126464844	21.1014938354492	20.8190937042236	21.1078910827637	21.0756149291992	21.3156185150146	21.4221382141113	21.0950679779053	20.7634449005127	20.9742126464844	P23443	P23443	KS6B1_HUMAN	RPS6KB1	Ribosomal protein S6 kinase beta-1
20.5638370513916	20.2989387512207	19.8055973052979	19.4152221679688	20.2184505462646	19.8110866546631	19.8844413757324	20.1580772399902	19.8097019195557	20.4169960021973	20.1332015991211	20.4066543579102	20.6800289154053	20.3857440948486	20.4066543579102	20.287712097168	P23469	P23469	PTPRE_HUMAN	PTPRE	Receptor-type tyrosine-protein phosphatase epsilon
20.5544986724854	20.3857440948486	19.850736618042	20.1332015991211	20.287712097168	20.0426006317139	20.2763977050781	19.8786182403564	20.0426006317139	20.1580772399902	20.1206016540527	19.8264408111572	20.3321056365967	20.3211345672607	20.0019588470459	19.8086261749268	P23470	P23470	PTPRG_HUMAN	PTPRG	Receptor-type tyrosine-protein phosphatase gamma
19.0131587982178	19.151762008667	19.0841236114502	19.2194519042969	19.2413120269775	18.9906196594238	18.9453773498535	18.8535385131836	18.3965167999268	19.09375	18.5818157196045	18.5104675292969	18.8632297515869	18.6279678344727	18.546480178833	18.8839416503906	P23497	P23497;Q9H930	SP100_HUMAN	SP100	Nuclear autoantigen Sp-100
20.730655670166	20.0950679779053	20.1078910827637	20.0156326293945	NaN	NaN	20.9601383209229	20.2989387512207	19.6851539611816	20.8112735748291	20.7875576019287	20.7634449005127	20.9811992645264	20.9024219512939	20.1703548431396	20.8499546051025	P23511	P23511	NFYA_HUMAN	NFYA	Nuclear transcription factor Y subunit alpha
27.0296001434326	27.0505104064941	27.1312408447266	27.0083847045898	27.1114768981934	27.1213932037354	27.1213932037354	27.0711193084717	27.1699733734131	27.1889572143555	27.0711193084717	27.0813159942627	27.1114768981934	27.1794967651367	27.1983547210693	27.1699733734131	P23526	P23526	SAHH_HUMAN	AHCY	Adenosylhomocysteinase
27.2076930999756	27.2169704437256	27.1794967651367	27.1213932037354	27.1213932037354	27.1114768981934	27.1507377624512	27.0914402008057	27.2353496551514	27.1410217285156	27.0608520507813	27.0813159942627	27.1213932037354	27.1699733734131	27.2624855041504	27.1507377624512	P23528	P23528	COF1_HUMAN	CFL1	Cofilin-1
27.4393634796143	27.5536212921143	27.4234218597412	27.5388984680176	27.6864566802979	27.8623065948486	27.6931190490723	27.632007598877	27.7957553863525	27.8623065948486	26.8019332885742	27.6931190490723	27.6797618865967	27.8504314422607	26.9202537536621	27.5969047546387	P23528;Q9Y281	Q9Y281;P23528	COF1_HUMAN;COF2_HUMAN	CFL1;CFL2	Cofilin-1
25.4953365325928	25.4393634796143	25.5105075836182	25.5225296020508	25.2642765045166	25.2855968475342	25.310079574585	25.3511066436768	25.3031272888184	25.3645286560059	25.1565341949463	25.3443508148193	25.3204460144043	25.1794967651367	25.4830837249756	25.4922828674316	P23588	P23588	IF4B_HUMAN	EIF4B	Eukaryotic translation initiation factor 4B
18.5630989074707	19.2333889007568	19.4655323028564	19.0732727050781	18.9859924316406	18.7456741333008	18.406608581543	18.7209396362305	18.6821537017822	18.5832118988037	17.8291835784912	18.1889228820801	18.490385055542	18.7741928100586	18.8594551086426	18.6778430938721	P23610	P23610	HAP40_HUMAN	F8A3	40-kDa huntingtin-associated protein
22.9829406738281	23.017333984375	22.9115943908691	22.8461322784424	22.9387645721436	22.9459247589111	22.9225234985352	22.9170684814453	22.9170684814453	22.9207077026367	22.9654312133789	22.9188899993896	22.967191696167	22.9494895935059	22.9759635925293	22.8820362091064	P23634	P23634	AT2B4_HUMAN	ATP2B4	Plasma membrane calcium-transporting ATPase 4
23.6971035003662	23.7285823822021	23.7491912841797	23.632007598877	23.7895488739014	23.7181644439697	23.7491912841797	23.7181644439697	23.8093128204346	23.7593879699707	23.7181644439697	23.6971035003662	23.7795658111572	23.7389240264893	23.7389240264893	23.7181644439697	P23786	P23786	CPT2_HUMAN	CPT2	Carnitine O-palmitoyltransferase 2, mitochondrial
